NIT;SUBSECTOR;VENTAS;GASTOFINANCIERO
900434637;MOLINERÍA Y DERIVADOS;9171597000;246672000
900863582;MOLINERÍA Y DERIVADOS;18422625000;127077000
5199222;OBRAS DE INFRAESTRUCTURA;178581832000;4326317000
7417055;OBRAS DE INFRAESTRUCTURA;10302466000;116692000
7456295;OBRAS DE INFRAESTRUCTURA;54324962000;1204781000
17168942;OBRAS DE INFRAESTRUCTURA;61364343000;457636000
19146113;OBRAS DE INFRAESTRUCTURA;251442150000;13090432000
19221211;OBRAS DE INFRAESTRUCTURA;31365386000;1119687000
800011316;OBRAS DE INFRAESTRUCTURA;704089000;81224000
800014246;OBRAS DE INFRAESTRUCTURA;274436645000;3350506000
800019654;OBRAS DE INFRAESTRUCTURA;15896877000;424951000
800024151;OBRAS DE INFRAESTRUCTURA;26547970000;684869000
800027813;OBRAS DE INFRAESTRUCTURA;79687736000;540698000
800040014;OBRAS DE INFRAESTRUCTURA;120673157000;2099881000
800042119;OBRAS DE INFRAESTRUCTURA;18520789000;186420000
800059485;OBRAS DE INFRAESTRUCTURA;9228169000;1650000
800063815;OBRAS DE INFRAESTRUCTURA;44656912000;1623175000
800083329;OBRAS DE INFRAESTRUCTURA;41020719000;1972541000
800093320;OBRAS DE INFRAESTRUCTURA;177792258000;845854000
800110302;OBRAS DE INFRAESTRUCTURA;3334777000;287033000
800112061;OBRAS DE INFRAESTRUCTURA;32588373000;38241000
800140959;OBRAS DE INFRAESTRUCTURA;29749443000;1066421000
800152208;OBRAS DE INFRAESTRUCTURA;193405513000;5916589000
800169499;OBRAS DE INFRAESTRUCTURA;236078642000;36384238000
800172544;OBRAS DE INFRAESTRUCTURA;18397278000;120317000
800180982;OBRAS DE INFRAESTRUCTURA;23396808000;553371000
800182330;OBRAS DE INFRAESTRUCTURA;416605955000;18809066000
800182331;OBRAS DE INFRAESTRUCTURA;13694933000;3228132000
800186228;OBRAS DE INFRAESTRUCTURA;317875681000;1175048000
800187774;OBRAS DE INFRAESTRUCTURA;1385662000;163701000
800188665;OBRAS DE INFRAESTRUCTURA;2798208000;636543000
800190665;OBRAS DE INFRAESTRUCTURA;80384001000;1363954000
800193032;OBRAS DE INFRAESTRUCTURA;7120093000;267792000
800209530;OBRAS DE INFRAESTRUCTURA;97637747000;293159000
800222190;OBRAS DE INFRAESTRUCTURA;24608656000;362984000
800233881;OBRAS DE INFRAESTRUCTURA;263623969000;7080387000
800235280;OBRAS DE INFRAESTRUCTURA;39162880000;947000
800242739;OBRAS DE INFRAESTRUCTURA;810410000;372885000
802002415;OBRAS DE INFRAESTRUCTURA;35288942000;84544000
802005147;OBRAS DE INFRAESTRUCTURA;24376270000;408966000
802007384;OBRAS DE INFRAESTRUCTURA;3082148000;747242000
802015266;OBRAS DE INFRAESTRUCTURA;13093473000;575887000
802016387;OBRAS DE INFRAESTRUCTURA;22207393000;8094835000
802024929;OBRAS DE INFRAESTRUCTURA;9096234000;143483000
804000752;OBRAS DE INFRAESTRUCTURA;79250363000;5431710000
804003244;OBRAS DE INFRAESTRUCTURA;18526525000;557268000
804003941;OBRAS DE INFRAESTRUCTURA;62039857000;578237000
805007674;OBRAS DE INFRAESTRUCTURA;67706913000;2596342000
810006108;OBRAS DE INFRAESTRUCTURA;29204000000;1342000000
811023973;OBRAS DE INFRAESTRUCTURA;506209000;182994000
822000138;OBRAS DE INFRAESTRUCTURA;40270220000;5332000
830002623;OBRAS DE INFRAESTRUCTURA;109782314000;3190499000
830003733;OBRAS DE INFRAESTRUCTURA;108796951000;1845393000
830013874;OBRAS DE INFRAESTRUCTURA;24050842000;309753000
830016167;OBRAS DE INFRAESTRUCTURA;19886282000;495494000
830023542;OBRAS DE INFRAESTRUCTURA;264999106000;11969564000
830024221;OBRAS DE INFRAESTRUCTURA;33527578000;787493000
830035702;OBRAS DE INFRAESTRUCTURA;284435622000;2960887000
830040332;OBRAS DE INFRAESTRUCTURA;38507894000;1499268000
830066984;OBRAS DE INFRAESTRUCTURA;50588144000;1491680000
830089381;OBRAS DE INFRAESTRUCTURA;27413320000;567156000
830094920;OBRAS DE INFRAESTRUCTURA;384508467000;5466564000
830095587;OBRAS DE INFRAESTRUCTURA;9833506000;152040000
830113252;OBRAS DE INFRAESTRUCTURA;69988063000;1098499000
830129289;OBRAS DE INFRAESTRUCTURA;179856103000;2846756000
832006599;OBRAS DE INFRAESTRUCTURA;513397088000;4083869000
860005986;OBRAS DE INFRAESTRUCTURA;166722626000;6731697000
860015576;OBRAS DE INFRAESTRUCTURA;29349179000;1952977000
860024586;OBRAS DE INFRAESTRUCTURA;256615270000;25380969000
860039903;OBRAS DE INFRAESTRUCTURA;3579214000;210319000
860042603;OBRAS DE INFRAESTRUCTURA;68963473000;3272639000
860058389;OBRAS DE INFRAESTRUCTURA;19425572000;19678000
860077014;OBRAS DE INFRAESTRUCTURA;228229110000;17964410000
890100248;OBRAS DE INFRAESTRUCTURA;66332274000;4738978000
890107274;OBRAS DE INFRAESTRUCTURA;33960315000;211809000
890108661;OBRAS DE INFRAESTRUCTURA;106001547000;3038940000
890109279;OBRAS DE INFRAESTRUCTURA;31989001000;182700000
890113551;OBRAS DE INFRAESTRUCTURA;58275377000;2124204000
890117496;OBRAS DE INFRAESTRUCTURA;21489277000;217138000
890204797;OBRAS DE INFRAESTRUCTURA;180698197000;13326813000
890213074;OBRAS DE INFRAESTRUCTURA;65375637000;3509389000
890300012;OBRAS DE INFRAESTRUCTURA;47119395000;51296000
890311243;OBRAS DE INFRAESTRUCTURA;265941043000;8668227000
890312765;OBRAS DE INFRAESTRUCTURA;537521823000;8387063000
890317402;OBRAS DE INFRAESTRUCTURA;43192173000;634903000
890402550;OBRAS DE INFRAESTRUCTURA;41345709000;544002000
890402893;OBRAS DE INFRAESTRUCTURA;21494963000;559063000
890404029;OBRAS DE INFRAESTRUCTURA;58819886000;96718000
890901110;OBRAS DE INFRAESTRUCTURA;1015683216000;60840793000
890901156;OBRAS DE INFRAESTRUCTURA;16290616000;377140000
890903035;OBRAS DE INFRAESTRUCTURA;306784520000;2384765000
890904815;OBRAS DE INFRAESTRUCTURA;289578636000;7858182000
890906388;OBRAS DE INFRAESTRUCTURA;145318246000;1128243000
890906413;OBRAS DE INFRAESTRUCTURA;399196969000;2428857000
890908901;OBRAS DE INFRAESTRUCTURA;64723878000;1264816000
890917464;OBRAS DE INFRAESTRUCTURA;78404248000;10093000
890922447;OBRAS DE INFRAESTRUCTURA;519087346000;24183554000
890927276;OBRAS DE INFRAESTRUCTURA;56531647000;203699000
890930545;OBRAS DE INFRAESTRUCTURA;564065886000;8650758000
890932424;OBRAS DE INFRAESTRUCTURA;57302943000;889702000
890932730;OBRAS DE INFRAESTRUCTURA;67326655000;101451000
891100881;OBRAS DE INFRAESTRUCTURA;48456505000;629982000
900018975;OBRAS DE INFRAESTRUCTURA;203414925000;4148007000
900042474;OBRAS DE INFRAESTRUCTURA;68243820000;811478000
900042741;OBRAS DE INFRAESTRUCTURA;70474901000;2104360000
900064299;OBRAS DE INFRAESTRUCTURA;4461000;17000
900072154;OBRAS DE INFRAESTRUCTURA;3215550000;34253000
900097459;OBRAS DE INFRAESTRUCTURA;108258940000;2193381000
900105860;OBRAS DE INFRAESTRUCTURA;783873166000;41754937000
900115600;OBRAS DE INFRAESTRUCTURA;4769567000;157511000
900116592;OBRAS DE INFRAESTRUCTURA;15203003000;337764000
900135168;OBRAS DE INFRAESTRUCTURA;139511065000;5024000
900148223;OBRAS DE INFRAESTRUCTURA;4037411000;103686000
900167854;OBRAS DE INFRAESTRUCTURA;80822735000;32884000
900192242;OBRAS DE INFRAESTRUCTURA;139577635000;6095916000
900195166;OBRAS DE INFRAESTRUCTURA;1931652000;19722000
900215394;OBRAS DE INFRAESTRUCTURA;46917888000;588929000
900222662;OBRAS DE INFRAESTRUCTURA;4232548000;14945000
900313659;OBRAS DE INFRAESTRUCTURA;9324244000;178340000
900330374;OBRAS DE INFRAESTRUCTURA;346591702000;5086204000
900338248;OBRAS DE INFRAESTRUCTURA;1611863000;308708000
900352728;OBRAS DE INFRAESTRUCTURA;521650590000;193875000
900354637;OBRAS DE INFRAESTRUCTURA;170907238000;4357638000
900356846;OBRAS DE INFRAESTRUCTURA;72502679000;2900067000
900357889;OBRAS DE INFRAESTRUCTURA;55277467000;5364691000
900370025;OBRAS DE INFRAESTRUCTURA;20458820000;19985000
900372267;OBRAS DE INFRAESTRUCTURA;23080645000;140000
900373092;OBRAS DE INFRAESTRUCTURA;264351014000;5488000
900373783;OBRAS DE INFRAESTRUCTURA;820221560000;221453000
900397334;OBRAS DE INFRAESTRUCTURA;30209445000;88000
900399696;OBRAS DE INFRAESTRUCTURA;11795996000;853902000
900401714;OBRAS DE INFRAESTRUCTURA;56773145000;270999000
900402178;OBRAS DE INFRAESTRUCTURA;8453801000;37339000
900402838;OBRAS DE INFRAESTRUCTURA;3892920000;38961000
900405835;OBRAS DE INFRAESTRUCTURA;26665514000;25687000
900411315;OBRAS DE INFRAESTRUCTURA;30848956000;70677000
900418061;OBRAS DE INFRAESTRUCTURA;28568321000;2592150000
900419471;OBRAS DE INFRAESTRUCTURA;16476307000;3633000
900444217;OBRAS DE INFRAESTRUCTURA;1111480000;71978000
900447078;OBRAS DE INFRAESTRUCTURA;45340424000;400022000
900460847;OBRAS DE INFRAESTRUCTURA;100857000;2269000
900461851;OBRAS DE INFRAESTRUCTURA;70958901000;1188922000
900464041;OBRAS DE INFRAESTRUCTURA;6505154000;492099000
900465022;OBRAS DE INFRAESTRUCTURA;14744864000;243297000
900467640;OBRAS DE INFRAESTRUCTURA;2433634000;110725000
900475398;OBRAS DE INFRAESTRUCTURA;16006547000;215045000
900497730;OBRAS DE INFRAESTRUCTURA;13829917000;249268000
900506565;OBRAS DE INFRAESTRUCTURA;53922258000;1579371000
900514667;OBRAS DE INFRAESTRUCTURA;3337271000;843099000
900519218;OBRAS DE INFRAESTRUCTURA;72791177000;3443898000
900519400;OBRAS DE INFRAESTRUCTURA;33420447000;763288000
900519614;OBRAS DE INFRAESTRUCTURA;75196267000;901674000
900525273;OBRAS DE INFRAESTRUCTURA;11723667000;366319000
900530630;OBRAS DE INFRAESTRUCTURA;4157746000;133000
900536972;OBRAS DE INFRAESTRUCTURA;1607455000;27351000
900551266;OBRAS DE INFRAESTRUCTURA;481816557000;23887404000
900552027;OBRAS DE INFRAESTRUCTURA;10074520000;293144000
900555275;OBRAS DE INFRAESTRUCTURA;41291502000;101383000
900576714;OBRAS DE INFRAESTRUCTURA;4484419000;53353000
900586570;OBRAS DE INFRAESTRUCTURA;10252553000;1318433000
900595161;OBRAS DE INFRAESTRUCTURA;2467863000;345813000
900612538;OBRAS DE INFRAESTRUCTURA;4623395000;24931000
900616308;OBRAS DE INFRAESTRUCTURA;6985604000;2504352000
900621660;OBRAS DE INFRAESTRUCTURA;9749787000;403499000
900637571;OBRAS DE INFRAESTRUCTURA;859550000;127000
900644116;OBRAS DE INFRAESTRUCTURA;98864986000;1311689000
900651627;OBRAS DE INFRAESTRUCTURA;1013301000;105581000
900652449;OBRAS DE INFRAESTRUCTURA;150000000;5156000
900664840;OBRAS DE INFRAESTRUCTURA;106941862000;175000
900710376;OBRAS DE INFRAESTRUCTURA;7084680000;47863000
900729420;OBRAS DE INFRAESTRUCTURA;131015000;8749000
900735985;OBRAS DE INFRAESTRUCTURA;1023595000;294886000
900748809;OBRAS DE INFRAESTRUCTURA;80147557000;117897000
900749166;OBRAS DE INFRAESTRUCTURA;49328704000;3330932000
900763226;OBRAS DE INFRAESTRUCTURA;1811301000;5801000
900782194;OBRAS DE INFRAESTRUCTURA;329575000;101303000
900783569;OBRAS DE INFRAESTRUCTURA;9628438000;71507000
900802649;OBRAS DE INFRAESTRUCTURA;905127000;9166000
900803803;OBRAS DE INFRAESTRUCTURA;3490931000;106855000
900807094;OBRAS DE INFRAESTRUCTURA;9959925000;71500000
900858096;OBRAS DE INFRAESTRUCTURA;24483518000;213900000
4005500577;OBRAS DE INFRAESTRUCTURA;85703706450;3242290950
4005500689;OBRAS DE INFRAESTRUCTURA;53698463500;3483313820
50033000186;OBRAS DE INFRAESTRUCTURA;34506589000;3096387000
50033030187;OBRAS DE INFRAESTRUCTURA;74017769000;10197284000
50213000034;OBRAS DE INFRAESTRUCTURA;221607000000;644000000
50213000120;OBRAS DE INFRAESTRUCTURA;99107320000;317342000
50213001311;OBRAS DE INFRAESTRUCTURA;8190302000;744414000
50213020800;OBRAS DE INFRAESTRUCTURA;9643287000;4149057000
50253000701;OBRAS DE INFRAESTRUCTURA;50922459000;12400000
50311004582;OBRAS DE INFRAESTRUCTURA;7593000;694507000
50311004583;OBRAS DE INFRAESTRUCTURA;53399000;5251356000
50313000349;OBRAS DE INFRAESTRUCTURA;35557308000;229000
50313001061;OBRAS DE INFRAESTRUCTURA;49519000;14418206000
50313002059;OBRAS DE INFRAESTRUCTURA;109782314000;5361721000
50313003200;OBRAS DE INFRAESTRUCTURA;730288901000;40285771000
50313003300;OBRAS DE INFRAESTRUCTURA;24644520000;586000
50313003471;OBRAS DE INFRAESTRUCTURA;7368491000;6721686000
50313008066;OBRAS DE INFRAESTRUCTURA;2180000;369840000
50313008390;OBRAS DE INFRAESTRUCTURA;61638000;1774630000
50313008926;OBRAS DE INFRAESTRUCTURA;1129910000;18916466000
50313009307;OBRAS DE INFRAESTRUCTURA;81203000;825602000
50313018802;OBRAS DE INFRAESTRUCTURA;55294394000;313665000
50314006240;OBRAS DE INFRAESTRUCTURA;27729000;1527680000
50314035508;OBRAS DE INFRAESTRUCTURA;240785000;373635000
50553000019;OBRAS DE INFRAESTRUCTURA;152935642000;389417000
860071684;OTRAS ACTIVIDADES MINERAS;89475006;1675036
890900844;OTRAS ACTIVIDADES MINERAS;10689879000;613345000
890906525;OTRAS ACTIVIDADES MINERAS;29424239000;539785000
890914525;OTRAS ACTIVIDADES MINERAS;352704090000;9240262000
900276317;OTRAS ACTIVIDADES MINERAS;23279000000;109154000
900349809;OTRAS ACTIVIDADES MINERAS;125158000;1783000
900722926;OTRAS ACTIVIDADES MINERAS;2011431000;208474000
900884289;OTRAS ACTIVIDADES MINERAS;3426594000;1552000
800151988;OTROS CULTIVOS;53856239000;61252000
802015298;OTROS CULTIVOS;15751200000;337919000
830045768;OTROS CULTIVOS;99106570000;142197000
860040584;OTROS CULTIVOS;94770267000;4904582000
860046341;OTROS CULTIVOS;96993419000;393519000
860072496;OTROS CULTIVOS;32172369000;525006000
860518673;OTROS CULTIVOS;53274930000;2555888000
890110147;OTROS CULTIVOS;114785210000;546960000
890316958;OTROS CULTIVOS;49282000000;2000000
890332769;OTROS CULTIVOS;3621600000;116712000
890405325;OTROS CULTIVOS;7795712000;1068247000
890903541;OTROS CULTIVOS;30112507000;1127145000
890906924;OTROS CULTIVOS;1627157000;13974000
900009158;OTROS CULTIVOS;2835352000;121220000
900015051;OTROS CULTIVOS;388189000000;12457000000
900114153;OTROS CULTIVOS;938724000;175818000
900122755;OTROS CULTIVOS;3100722000;168677000
900134876;OTROS CULTIVOS;689025000;201859000
900222751;OTROS CULTIVOS;2309433000;530700000
900335836;OTROS CULTIVOS;45689788000;6730128000
900429831;OTROS CULTIVOS;1489507000;44779000
900451258;OTROS CULTIVOS;29126000;195000
900689885;OTROS CULTIVOS;3246325000;285638000
800014574;OTROS MANUFACTURA;27386934000;126318000
800060704;OTROS MANUFACTURA;27240997000;728622000
800065006;OTROS MANUFACTURA;26643483000;353732000
800209481;OTROS MANUFACTURA;24510219000;658174000
816004182;OTROS MANUFACTURA;44259361000;848908000
830044180;OTROS MANUFACTURA;38715485000;52216000
830092830;OTROS MANUFACTURA;33366019000;685091000
830123046;OTROS MANUFACTURA;31643815000;775418000
832005581;OTROS MANUFACTURA;5856686000;470591000
860001789;OTROS MANUFACTURA;38281030000;863881000
860007837;OTROS MANUFACTURA;18949317000;1702696000
900027294;OTROS MANUFACTURA;4271142000;183744000
900227047;OTROS MANUFACTURA;6001337000;211256000
900235610;OTROS MANUFACTURA;30663560000;20000
900380505;OTROS MANUFACTURA;12098145000;639280000
800113470;OTROS SERVICIOS FINANCIEROS;70707000;2739000
800203320;OTROS SERVICIOS FINANCIEROS;18182774000;986796000
800242482;OTROS SERVICIOS FINANCIEROS;6185934000;1352605000
802000646;OTROS SERVICIOS FINANCIEROS;12287810000;172574000
802006482;OTROS SERVICIOS FINANCIEROS;14979266000;80289000
802009634;OTROS SERVICIOS FINANCIEROS;12680964000;1351803000
802012341;OTROS SERVICIOS FINANCIEROS;2520860000;7641000
802012410;OTROS SERVICIOS FINANCIEROS;800000000;114976000
802013591;OTROS SERVICIOS FINANCIEROS;7895944000;83000000
802015485;OTROS SERVICIOS FINANCIEROS;607089000;46311000
805007163;OTROS SERVICIOS FINANCIEROS;7406160000;1489422000
805012610;OTROS SERVICIOS FINANCIEROS;52413062000;6765255000
805015717;OTROS SERVICIOS FINANCIEROS;860271000;76947000
805015719;OTROS SERVICIOS FINANCIEROS;860271000;52414000
805015720;OTROS SERVICIOS FINANCIEROS;860307000;76340000
805015722;OTROS SERVICIOS FINANCIEROS;860271000;22712000
811010754;OTROS SERVICIOS FINANCIEROS;15806756000;1885613000
811012271;OTROS SERVICIOS FINANCIEROS;1009371000000;98652000000
811013636;OTROS SERVICIOS FINANCIEROS;30745000000;6800000000
811026226;OTROS SERVICIOS FINANCIEROS;13704000000;656000000
830025448;OTROS SERVICIOS FINANCIEROS;892457000000;68364000000
830038885;OTROS SERVICIOS FINANCIEROS;102770797000;22447705000
830051694;OTROS SERVICIOS FINANCIEROS;2846472000;1496743000
830057904;OTROS SERVICIOS FINANCIEROS;9680659000;107311000
830070527;OTROS SERVICIOS FINANCIEROS;156183666000;205149000
830080002;OTROS SERVICIOS FINANCIEROS;4694517000;3447711000
830508667;OTROS SERVICIOS FINANCIEROS;18345708000;1337448000
830511290;OTROS SERVICIOS FINANCIEROS;29499000000;916000000
830512846;OTROS SERVICIOS FINANCIEROS;1117687000;251135000
860000486;OTROS SERVICIOS FINANCIEROS;11101847000;1847147000
860000537;OTROS SERVICIOS FINANCIEROS;29549574000;9003145000
860054983;OTROS SERVICIOS FINANCIEROS;41470382000;1403249000
860522583;OTROS SERVICIOS FINANCIEROS;20000;449708000
890101880;OTROS SERVICIOS FINANCIEROS;32108541000;324909000
890210493;OTROS SERVICIOS FINANCIEROS;4464241000;946228000
890301443;OTROS SERVICIOS FINANCIEROS;112185954000;4964392000
890321567;OTROS SERVICIOS FINANCIEROS;155631261000;54244748000
890900050;OTROS SERVICIOS FINANCIEROS;434539000000;764000000
890900266;OTROS SERVICIOS FINANCIEROS;1096781000000;111480000000
890924076;OTROS SERVICIOS FINANCIEROS;7382492000;1994779000
890929052;OTROS SERVICIOS FINANCIEROS;3095824000;176338000
900012685;OTROS SERVICIOS FINANCIEROS;6284585000;642000
900041739;OTROS SERVICIOS FINANCIEROS;8973688000;55714000
900090529;OTROS SERVICIOS FINANCIEROS;14953666000;37794000
900126938;OTROS SERVICIOS FINANCIEROS;2078547000;13848000
900126939;OTROS SERVICIOS FINANCIEROS;2078547000;1628000
900315674;OTROS SERVICIOS FINANCIEROS;93148492000;1521148000
900337366;OTROS SERVICIOS FINANCIEROS;168486000;63512000
900358410;OTROS SERVICIOS FINANCIEROS;334999000;755394000
900403731;OTROS SERVICIOS FINANCIEROS;1449796000;144273000
900406405;OTROS SERVICIOS FINANCIEROS;5368659000;248347000
900409702;OTROS SERVICIOS FINANCIEROS;1344014000;383104000
900416594;OTROS SERVICIOS FINANCIEROS;1864408000;5368704000
900428743;OTROS SERVICIOS FINANCIEROS;11710846000;2754316000
900461448;OTROS SERVICIOS FINANCIEROS;73488055000;9139612000
900464054;OTROS SERVICIOS FINANCIEROS;798829538000;35422681000
900575744;OTROS SERVICIOS FINANCIEROS;37979140000;85363000
900576847;OTROS SERVICIOS FINANCIEROS;5859201000;998580000
900725066;OTROS SERVICIOS FINANCIEROS;1131056000;144745000
50033005435;OTROS SERVICIOS FINANCIEROS;11869979000;5589155000
50203000996;OTROS SERVICIOS FINANCIEROS;9169732000;2798341000
50203001004;OTROS SERVICIOS FINANCIEROS;2453947000;1001134000
800007193;PALMA AFRICANA;14921698000;1123556000
800116749;PALMA AFRICANA;58752444000;557103000
802005075;PALMA AFRICANA;126478399000;869208000
819006542;PALMA AFRICANA;69884213000;2891605000
830113719;PALMA AFRICANA;12643631000;70639000
860003628;PALMA AFRICANA;71329998000;7198995000
860006780;PALMA AFRICANA;178098851000;8641110000
860031768;PALMA AFRICANA;89326026000;1666272000
860051534;PALMA AFRICANA;7591840000;36582000
860055557;PALMA AFRICANA;22623279000;1568094000
890211902;PALMA AFRICANA;76792109000;900809000
890212357;PALMA AFRICANA;5707704000;35615000
890302646;PALMA AFRICANA;59216274000;1287121000
891224627;PALMA AFRICANA;5462365000;1023940000
900012728;PALMA AFRICANA;78877035000;1056707000
900121578;PALMA AFRICANA;8241059000;184861000
900138670;PALMA AFRICANA;384336058000;470525000
900142973;PALMA AFRICANA;15062097000;1373793000
900215262;PALMA AFRICANA;8125534000;2260784000
900259413;PALMA AFRICANA;12413150000;732747000
900270083;PALMA AFRICANA;27619673000;9478840000
900271428;PALMA AFRICANA;56281754000;1815561000
900327961;PALMA AFRICANA;30866353000;1265329000
900339803;PALMA AFRICANA;62150849000;118220000
900393626;PALMA AFRICANA;49681000;898000
900440203;PALMA AFRICANA;6475868000;810474000
900442170;PALMA AFRICANA;4680000;598000
800027615;PAPEL Y CARTÓN;18599228000;21944000
800099903;PAPEL Y CARTÓN;207008460000;8060052000
800158850;PAPEL Y CARTÓN;52191987000;293834000
805017279;PAPEL Y CARTÓN;29389308000;687736000
817000707;PAPEL Y CARTÓN;77272746000;1331847000
817002510;PAPEL Y CARTÓN;212101936000;305824000
830000556;PAPEL Y CARTÓN;43310489000;13459000
830146726;PAPEL Y CARTÓN;8527641000;117555000
860002537;PAPEL Y CARTÓN;64257685000;302068000
860015753;PAPEL Y CARTÓN;917040000000;5101000000
860026759;PAPEL Y CARTÓN;234885319000;19043700000
890101676;PAPEL Y CARTÓN;100052201000;1383110000
890300406;PAPEL Y CARTÓN;875559000000;14091000000
890301960;PAPEL Y CARTÓN;584443304000;11045217000
890320250;PAPEL Y CARTÓN;46737424000;747202000
890900161;PAPEL Y CARTÓN;989342000000;5038000000
890904224;PAPEL Y CARTÓN;467523445000;9836038000
890905790;PAPEL Y CARTÓN;66512000000;249000000
890911899;PAPEL Y CARTÓN;31790239000;59032000
890925108;PAPEL Y CARTÓN;164022789000;67741000
890925215;PAPEL Y CARTÓN;284099088000;1670205000
